PlanningKey	ItemReference	Family	EraAdmissions	ProductionRoute	Reused	InventoryFile	InventoryLine	BindingSourceFile	BindingSourceLine	BindingSourceKind	Material	CandidateComponents	RequiredTags	RequestedWearProfile	RequiredLayerWeight	MissingStockNames	ComponentCapabilities	ComponentCompositionIssues	OutfitReferences	AdditionalSkinBriefs	OpenRequirements	Validation	DependencySourceSha256
prayer_cap	earlymodern_religious_zoroastrian_prayer_cap	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	334	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	cotton	["Holdable","Destroyable_Clothing","Wear_Skullcap","Armour_LightClothing","Insulation_Minor","Variable_Colour"]	["Era / Early Modern Era","Market / Clothing / Standard Clothing","Market / Religious Goods / Ritual Supplies"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["zoroastrian_prayer"]	[]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
sudreh	earlymodern_religious_zoroastrian_sudreh	religious	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	335	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	cotton	["Holdable","Destroyable_Clothing","Wear_Shirt","Armour_LightClothing","Insulation_Minor","Variable_Colour"]	["Era / Early Modern Era","Market / Clothing / Standard Clothing","Market / Religious Goods / Ritual Supplies"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["zoroastrian_prayer"]	[]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
cotton_shawl	earlymodern_southasian_clothing_light_cotton_shawl	regional	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	314	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	cotton	["Holdable","Destroyable_Clothing","Wear_Mantle","Armour_LightClothing","Insulation_Minor","Variable_BasicColour"]	["Era / Early Modern Era","Market / Clothing / Standard Clothing"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["caftan_visit","dhoti_dress","indic_outdoor","indic_prayer"]	["woven border","embroidered ends"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
canvas_gaiters	earlymodern_western_military_canvas_gaiters	accessories	industrial;modern;nuclear;information	H	true	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	392	DatabaseSeeder/Seeders/ItemSeeder.HistoricalClothingSources.cs	61	historical-source-provider	canvas	["Holdable","Destroyable_Clothing","Wear_Leg_Wraps","Armour_LightClothing","Insulation_Minor","Variable_BasicColour"]	["Era / Early Modern Era","Functions / Military Equipment","Market / Clothing / Military Uniforms"]			[]	["IAffectQuality","IArmour","IConditionDegradingComponent","IDestroyable","IHoldable","IInsulating","IVariable","IWearable"]	[]	["gaitered_walking"]	["contrast binding"]	["Resolve actual attached/proposed component revisions and retain the historical owner and stable identity.","Repair missing/incompatible variable bindings and fixed-colour prose through managed source updates; conventional colours are outfit defaults.","Review exact coverage/layering and material-native finishes against every admitted outfit; historical source existence is not physical proof."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
bathing_drawers	industrial_clothing_bathing_drawers	swimwear	industrial	S	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	195	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	183	authored-dependency-decision	wool	["Holdable","Destroyable_Clothing","Wear_Breeches_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Breeches	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["industrial_bathing"]	["striped","contrast hems"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
bathing_tunic	industrial_clothing_bathing_tunic	swimwear	industrial	S	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	194	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	182	authored-dependency-decision	wool	["Holdable","Destroyable_Clothing","Wear_Tunic_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Tunic	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["industrial_bathing"]	["striped","sailor edging"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
bonnet	industrial_clothing_bonnet	headwear	industrial	H	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	182	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	170	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Bonnet_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Headwear"]	Bonnet	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["bustle_visit","crinolette_day","crinoline_day","mourning_day","town_daydress"]	["ribbon trim","embroidered brim","tonal braid trim"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance.","Frame and under-chin tie coverage."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
bustle_overskirt	industrial_clothing_bustle_overskirt	dresses	industrial	S	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	101	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	89	authored-dependency-decision	silk	["Holdable","Destroyable_Clothing","Wear_Long_Skirt_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Long Skirt	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["bustle_visit"]	["ruched bands","woven stripe","embroidered panel"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
bustle_pad	industrial_clothing_bustle_pad	foundation	industrial	H	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	49	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	37	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Rear_Skirt_Support_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Rear Skirt Support	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["bustle_visit","industrial_evening"]	["quilted cover","striped ticking"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance.","Stuffed rear support, not opaque full-leg coverage."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
button_boots	industrial_clothing_button_boots	footwear	industrial	S	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	234	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	222	authored-dependency-decision	leather	["Holdable","Destroyable_Clothing","Wear_Boots","Variable_2Colour"]	["Functions / Worn Items / Footwear"]	Boots	1	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["crinolette_day","mourning_day","town_daydress","walking_reform"]	["contrast stitching","scalloped button fly"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
cage_crinoline	industrial_clothing_cage_crinoline	foundation	industrial	B	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	47	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	35	authored-dependency-decision	spring steel	["Holdable","Destroyable_Clothing","Wear_Skirt_Support_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Skirt Support	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["crinoline_day"]	["contrast tapes","bound hoops"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance.","Open hoop geometry and textile tapes; no opaque steel skirt."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
corded_petticoat	industrial_clothing_corded_petticoat	foundation	industrial	H	false	Design Documents/Seeding/Industrialised_Clothing_Wave1_Inventory.md	50	DatabaseSeeder/Seeders/IndustrialisedClothingDependencyPlan.Data.cs	38	authored-dependency-decision	cotton	["Holdable","Destroyable_Clothing","Wear_Long_Skirt_Layer_0_5","Variable_2Colour"]	["Functions / Worn Items / Bodywear"]	Long Skirt	0.5	[]	["IAffectQuality","IDestroyable","IHoldable","IVariable","IWearable"]	[]	["walking_reform"]	["corded bands","scalloped hem"]	["Validate actual wear geometry and the requested layer consumption; stock thickness variants preserve shared historical components rather than changing them globally.","Bind every colour/finish channel and material-appropriate palette, including standalone defaults and compatible skin accents.","Prove complete outfit anatomy, fit, optional/shape placement and attachments before Gate 5 outfit acceptance."]	scope-reconciled;stock-names-audited;physical-unverified;production-unreviewed	f38b1e8de8e4c91c29fbcc51b592be876202cb71ed1ac682e81db6a23da8fa1c
