RecordKind	StableReference	SourceFile	SourceLine	PhysicalKind	Family	Admissions	ConsumerOrIngredient	MaterialOrLiquid	Components	Tags	Nutrition	Dietary	Freshness	Health	ProductionRoute	FailureFamily	Evidence	ServingParticipation	ReviewState	Validation	CatalogueSourceSha256
concept	industrialised_food_noodle_dumpling_011	Food/concepts.tsv	57	Item	noodles-and-dumplings	industrial;modern;nuclear;information	ingredient_industrialised_food_noodle_dumpling_011	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_industrialised_food_noodle_dumpling_011	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_noodle_dumpling_012	Food/concepts.tsv	58	Item	noodles-and-dumplings	industrial;modern;nuclear;information	ingredient_industrialised_food_noodle_dumpling_012	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_industrialised_food_noodle_dumpling_012	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_noodle_dumpling_013	Food/concepts.tsv	59	Item	noodles-and-dumplings	industrial;modern;nuclear;information	ingredient_industrialised_food_noodle_dumpling_013	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_industrialised_food_noodle_dumpling_013	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_noodle_dumpling_014	Food/concepts.tsv	60	Item	noodles-and-dumplings	industrial;modern;nuclear;information	ingredient_industrialised_food_noodle_dumpling_014	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_industrialised_food_noodle_dumpling_014	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_noodle_dumpling_001	Food/concepts.tsv	61	Item	noodles-and-dumplings	industrial	ingredient_industrial_food_noodle_dumpling_001	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_industrial_food_noodle_dumpling_001	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_noodle_dumpling_002	Food/concepts.tsv	62	Item	noodles-and-dumplings	industrial	ingredient_industrial_food_noodle_dumpling_002	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_industrial_food_noodle_dumpling_002	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_noodle_dumpling_001	Food/concepts.tsv	63	Item	noodles-and-dumplings	modern	ingredient_modern_food_noodle_dumpling_001	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_modern_food_noodle_dumpling_001	failure_food_unusable	evidence_noodles-and-dumplings	modern_food_serving_migrant_household	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_noodle_dumpling_002	Food/concepts.tsv	64	Item	noodles-and-dumplings	modern	ingredient_modern_food_noodle_dumpling_002	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_modern_food_noodle_dumpling_002	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_noodle_dumpling_003	Food/concepts.tsv	65	Item	noodles-and-dumplings	modern	ingredient_modern_food_noodle_dumpling_003	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_modern_food_noodle_dumpling_003	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_noodle_dumpling_004	Food/concepts.tsv	66	Item	noodles-and-dumplings	modern	ingredient_modern_food_noodle_dumpling_004	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_modern_food_noodle_dumpling_004	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	nuclear_food_noodle_dumpling_001	Food/concepts.tsv	67	Item	noodles-and-dumplings	nuclear	ingredient_nuclear_food_noodle_dumpling_001	food	PreparedFood	Food and Drink;Era / Nuclear Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_nuclear_food_noodle_dumpling_001	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_noodle_dumpling_001	Food/concepts.tsv	68	Item	noodles-and-dumplings	information	ingredient_information_food_noodle_dumpling_001	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_information_food_noodle_dumpling_001	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	information_food_noodle_dumpling_002	Food/concepts.tsv	69	Item	noodles-and-dumplings	information	ingredient_information_food_noodle_dumpling_002	food	PreparedFood	Food and Drink;Era / Information Age Era	nutrition_noodles-and-dumplings	dietary_noodles-and-dumplings	freshness_shelf		route_information_food_noodle_dumpling_002	failure_food_unusable	evidence_noodles-and-dumplings		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_001	Food/concepts.tsv	70	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_001	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_001	failure_food_unusable	evidence_plant-foods	industrial_food_serving_prison_standard	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_002	Food/concepts.tsv	71	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_002	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_002	failure_food_unusable	evidence_plant-foods	industrial_food_serving_relief_basic	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_003	Food/concepts.tsv	72	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_003	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_003	failure_food_unusable	evidence_plant-foods	industrial_food_serving_religious_fast	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_004	Food/concepts.tsv	73	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_004	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_004	failure_food_unusable	evidence_plant-foods	nuclear_food_serving_frozen_dinner	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_005	Food/concepts.tsv	74	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_005	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_005	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_006	Food/concepts.tsv	75	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_006	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_006	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_007	Food/concepts.tsv	76	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_007	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_007	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_008	Food/concepts.tsv	77	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_008	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_008	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_009	Food/concepts.tsv	78	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_009	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_009	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_010	Food/concepts.tsv	79	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_010	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_010	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_011	Food/concepts.tsv	80	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_011	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_011	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_012	Food/concepts.tsv	81	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_012	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_012	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_013	Food/concepts.tsv	82	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_013	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_013	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrialised_food_plant_014	Food/concepts.tsv	83	Item	plant-foods	industrial;modern;nuclear;information	ingredient_industrialised_food_plant_014	food	PreparedFood	Food and Drink;Era / Industrial Era;Era / Modern Era;Era / Nuclear Era;Era / Information Age Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrialised_food_plant_014	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_plant_001	Food/concepts.tsv	84	Item	plant-foods	industrial	ingredient_industrial_food_plant_001	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrial_food_plant_001	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	industrial_food_plant_002	Food/concepts.tsv	85	Item	plant-foods	industrial	ingredient_industrial_food_plant_002	food	PreparedFood	Food and Drink;Era / Industrial Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_industrial_food_plant_002	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_plant_001	Food/concepts.tsv	86	Item	plant-foods	modern	ingredient_modern_food_plant_001	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_modern_food_plant_001	failure_food_unusable	evidence_plant-foods	modern_food_serving_airline_tray	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_plant_002	Food/concepts.tsv	87	Item	plant-foods	modern	ingredient_modern_food_plant_002	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_modern_food_plant_002	failure_food_unusable	evidence_plant-foods	modern_food_serving_canteen_vegetarian	DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_plant_003	Food/concepts.tsv	88	Item	plant-foods	modern	ingredient_modern_food_plant_003	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_modern_food_plant_003	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
concept	modern_food_plant_004	Food/concepts.tsv	89	Item	plant-foods	modern	ingredient_modern_food_plant_004	food	PreparedFood	Food and Drink;Era / Modern Era	nutrition_plant-foods	dietary_plant-foods	freshness_shelf		route_modern_food_plant_004	failure_food_unusable	evidence_plant-foods		DependencyReviewed	dependency-graph-resolved;content-unreviewed	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
