unique_reference,sdesc,fdesc
earlymodern_door_ina_braced_door_591,a vine teak braced door,"The teak braced door is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_lockable_door_592,a cloud wood lockable door,"The wood lockable door is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_secure_door_593,a reed oak secure door,"The oak secure door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_shutter_594,a checker pine shuttered opening,"The pine shuttered opening is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_screen_595,a radiating teak screen door,"The teak screen door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_lattice_gate_596,a sunburst wrought iron lattice gate,"The wrought iron lattice gate is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_courtyard_gate_597,a knotted bronze courtyard gate,"The bronze courtyard gate is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_warehouse_gate_598,a star oak warehouse gate,"The oak warehouse gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_garden_gate_599,a vine cedar garden gate,"The cedar garden gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_grille_600,a cloud wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_ina_strike_plate_601,a braided wrought iron strike plate,"The wrought iron strike plate has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ina_hinge_pair_602,a radiating bronze hinge pair,"The bronze hinge pair has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ina_keyring_603,a leaf-scroll brass keyring,"The brass keyring has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ina_escutcheon_604,a sunburst copper keyhole escutcheon,"The copper keyhole escutcheon has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ina_warded_lock_605,a water-wave pewter warded lock,"The pewter warded lock has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ina_good_warded_lock_606,a knotted wrought iron fine warded lock,"The wrought iron fine warded lock has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_ina_master_warded_lock_607,a flower-head bronze master warded lock,"The bronze master warded lock has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mca_panel_door_609,a leaf-scroll oak door leaf,"The oak door leaf is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_braced_door_610,a water-wave pine braced door,"The pine braced door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_lockable_door_611,a flower-head cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_secure_door_612,a bird teak secure door,"The teak secure door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_shutter_613,a geometric wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_screen_614,a shell teak screen door,"The teak screen door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_lattice_gate_615,a rosette cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_courtyard_gate_616,a braided teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_warehouse_gate_617,a leaf-scroll wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_garden_gate_618,a water-wave bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_grille_619,a flower-head brass metal grille,"The brass metal grille is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_mca_strike_plate_620,a reed pewter strike plate,"The pewter strike plate has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mca_hinge_pair_621,a rosette wrought iron hinge pair,"The wrought iron hinge pair has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mca_keyring_622,a checker bronze keyring,"The bronze keyring has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mca_escutcheon_623,a braided brass keyhole escutcheon,"The brass keyhole escutcheon has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mca_warded_lock_624,a radiating copper warded lock,"The copper warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mca_good_warded_lock_625,a leaf-scroll pewter fine warded lock,"The pewter fine warded lock has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_mca_master_warded_lock_626,a sunburst wrought iron master warded lock,"The wrought iron master warded lock has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_and_panel_door_628,a leaf-scroll teak door leaf,"The teak door leaf is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_braced_door_629,a water-wave wood braced door,"The wood braced door is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_lockable_door_630,a flower-head oak lockable door,"The oak lockable door is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_secure_door_631,a bird pine secure door,"The pine secure door is framed with a firm outer rail and a bird worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_shutter_632,a geometric cedar shuttered opening,"The cedar shuttered opening is framed with a firm outer rail and a geometric worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_screen_633,a shell cedar screen door,"The cedar screen door is framed with a firm outer rail and a shell worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_lattice_gate_634,a rosette bronze lattice gate,"The bronze lattice gate is framed with a firm outer rail and a rosette worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_courtyard_gate_635,a braided oak courtyard gate,"The oak courtyard gate is framed with a firm outer rail and a braided worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_warehouse_gate_636,a leaf-scroll cedar warehouse gate,"The cedar warehouse gate is framed with a firm outer rail and a leaf-scroll worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_garden_gate_637,a water-wave teak garden gate,"The teak garden gate is framed with a firm outer rail and a water-wave worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_grille_638,a flower-head wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a flower-head worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_and_strike_plate_639,a water-wave copper strike plate,"The copper strike plate has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_and_hinge_pair_640,a knotted pewter hinge pair,"The pewter hinge pair has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_and_keyring_641,a flower-head wrought iron keyring,"The wrought iron keyring has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_and_escutcheon_642,a star bronze keyhole escutcheon,"The bronze keyhole escutcheon has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_and_warded_lock_643,a bird brass warded lock,"The brass warded lock has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_and_good_warded_lock_644,a vine copper fine warded lock,"The copper fine warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_and_master_warded_lock_645,a geometric pewter master warded lock,"The pewter master warded lock has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_car_panel_door_647,a cloud oak door leaf,"The oak door leaf is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_braced_door_648,a reed pine braced door,"The pine braced door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_lockable_door_649,a checker cedar lockable door,"The cedar lockable door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_secure_door_650,a radiating teak secure door,"The teak secure door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_shutter_651,a sunburst wood shuttered opening,"The wood shuttered opening is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_screen_652,a knotted bamboo screen door,"The bamboo screen door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_lattice_gate_653,a star cedar lattice gate,"The cedar lattice gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_courtyard_gate_654,a vine teak courtyard gate,"The teak courtyard gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_warehouse_gate_655,a cloud wrought iron warehouse gate,"The wrought iron warehouse gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_garden_gate_656,a reed bronze garden gate,"The bronze garden gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_grille_657,a checker bronze metal grille,"The bronze metal grille is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_car_strike_plate_658,a reed brass strike plate,"The brass strike plate has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_car_hinge_pair_659,a rosette copper hinge pair,"The copper hinge pair has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_car_keyring_660,a checker pewter keyring,"The pewter keyring has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_car_escutcheon_661,a braided wrought iron keyhole escutcheon,"The wrought iron keyhole escutcheon has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_car_warded_lock_662,a radiating bronze warded lock,"The bronze warded lock has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_car_good_warded_lock_663,a leaf-scroll brass fine warded lock,"The brass fine warded lock has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_car_master_warded_lock_664,a sunburst copper master warded lock,"The copper master warded lock has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_gmt_panel_door_666,a cloud wood door leaf,"The wood door leaf is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_braced_door_667,a reed oak braced door,"The oak braced door is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_lockable_door_668,a checker pine lockable door,"The pine lockable door is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_secure_door_669,a radiating cedar secure door,"The cedar secure door is framed with a firm outer rail and a radiating worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_shutter_670,a sunburst teak shuttered opening,"The teak shuttered opening is framed with a firm outer rail and a sunburst worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_screen_671,a knotted teak screen door,"The teak screen door is framed with a firm outer rail and a knotted worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_lattice_gate_672,a star oak lattice gate,"The oak lattice gate is framed with a firm outer rail and a star worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_courtyard_gate_673,a vine cedar courtyard gate,"The cedar courtyard gate is framed with a firm outer rail and a vine worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_warehouse_gate_674,a cloud teak warehouse gate,"The teak warehouse gate is framed with a firm outer rail and a cloud worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_garden_gate_675,a reed wrought iron garden gate,"The wrought iron garden gate is framed with a firm outer rail and a reed worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_grille_676,a checker wrought iron metal grille,"The wrought iron metal grille is framed with a firm outer rail and a checker worked face. Its hinge edge, closing edge, and lower corners show the ordinary abrasion of fitting and use."
earlymodern_door_gmt_strike_plate_677,a water-wave bronze strike plate,"The bronze strike plate has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_gmt_hinge_pair_678,a knotted brass hinge pair,"The brass hinge pair has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_gmt_keyring_679,a flower-head copper keyring,"The copper keyring has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_gmt_escutcheon_680,a star pewter keyhole escutcheon,"The pewter keyhole escutcheon has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_gmt_warded_lock_681,a bird wrought iron warded lock,"The wrought iron warded lock has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_gmt_good_warded_lock_682,a vine bronze fine warded lock,"The bronze fine warded lock has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
earlymodern_door_gmt_master_warded_lock_683,a geometric brass master warded lock,"The brass master warded lock has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
