StableReference	Layer	Domain	SourceFile	SourceLine	EraAdmissions	Material	Components	ProfileBindings	PriceEvidence	Craftable	Lifecycle	Validation	ResolvedNeutralComponents	CraftReferences	OutfitReferences	LifecycleTarget	CatalogueSourceSha256
industrialised_agriculture_forestry_fishing_0069_workshop_basket	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	70	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0070_workshop_yoke	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	71	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false	salvage	parsed;production-unreviewed	Holdable			industrialised_agriculture_forestry_fishing_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0071_institutional_scrap	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	72	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0072_institutional_hoe	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	73	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0073_institutional_rake	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	74	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0074_institutional_fork	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	75	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0075_institutional_spade	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	76	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false	salvage	parsed;production-unreviewed	Holdable			industrialised_agriculture_forestry_fishing_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0076_institutional_shears	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	77	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0077_institutional_net	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	78	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0078_institutional_trap	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	79	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0079_institutional_basket	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	80	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0080_institutional_yoke	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	81	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false	salvage	parsed;production-unreviewed	Holdable			industrialised_agriculture_forestry_fishing_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0081_weatherproof_scrap	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	82	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0082_weatherproof_hoe	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	83	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0083_weatherproof_rake	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	84	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0084_weatherproof_fork	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	85	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0085_weatherproof_spade	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	86	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false	salvage	parsed;production-unreviewed	Holdable			industrialised_agriculture_forestry_fishing_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0086_weatherproof_shears	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	87	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0087_weatherproof_net	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	88	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0088_weatherproof_trap	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	89	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0089_weatherproof_basket	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	90	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0090_weatherproof_yoke	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	91	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false	salvage	parsed;production-unreviewed	Holdable			industrialised_agriculture_forestry_fishing_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0091_service_scrap	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	92	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0092_service_hoe	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	93	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0093_service_rake	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	94	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0094_service_fork	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	95	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0095_service_spade	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	96	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false	salvage	parsed;production-unreviewed	Holdable			industrialised_agriculture_forestry_fishing_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0096_service_shears	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	97	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0097_service_net	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	98	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0098_service_trap	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	99	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0099_service_basket	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	100	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0100_service_yoke	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	101	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false	salvage	parsed;production-unreviewed	Holdable			industrialised_agriculture_forestry_fishing_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0101_precision_scrap	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	102	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0102_precision_hoe	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	103	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0103_precision_rake	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	104	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0104_precision_fork	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	105	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0105_precision_spade	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	106	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false	salvage	parsed;production-unreviewed	Holdable			industrialised_agriculture_forestry_fishing_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0106_precision_shears	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	107	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0107_precision_net	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	108	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0108_precision_trap	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	109	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0109_precision_basket	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	110	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0110_precision_yoke	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	111	industrial;modern;nuclear;information	leather	Holdable		industrial_tools	false	salvage	parsed;production-unreviewed	Holdable			industrialised_agriculture_forestry_fishing_0001_plain_scrap	9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0111_economy_scrap	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	112	industrial;modern;nuclear;information	mild steel	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0112_economy_hoe	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	113	industrial;modern;nuclear;information	oak	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
industrialised_agriculture_forestry_fishing_0113_economy_rake	shared-industrialised	Agriculture, forestry and fishing	Items/agriculture-forestry-fishing.items.tsv	114	industrial;modern;nuclear;information	cotton	Holdable		industrial_tools	false		parsed;production-unreviewed	Holdable				9c7a30b8cfe6045f1ab3f4caadeb7b5be2a811fa45539bf907c44d870302bdc4
