unique_reference,sdesc,fdesc
renaissance_door_common_good_warded_lock_152,a checker bronze fine warded lock,"The bronze fine warded lock has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_master_warded_lock_153,a braided brass master warded lock,"The brass master warded lock has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_warded_key_154,a radiating copper warded key,"The copper warded key has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_ring_key_155,a leaf-scroll pewter ring bow key,"The pewter ring bow key has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_door_latch_156,a sunburst wrought iron door latch,"The wrought iron door latch has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_gate_dropbar_157,a water-wave bronze gate drop bar,"The bronze gate drop bar has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_door_bar_158,a knotted brass door bar,"The brass door bar has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_portcullis_pawl_159,a flower-head copper winch pawl,"The copper winch pawl has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_hasp_160,a star pewter iron hasp,"The pewter iron hasp has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_hook_latch_161,a bird wrought iron hook latch,"The wrought iron hook latch has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_strike_plate_162,a vine bronze strike plate,"The bronze strike plate has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_hinge_pair_163,a geometric brass hinge pair,"The brass hinge pair has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_keyring_164,a cloud copper keyring,"The copper keyring has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_escutcheon_165,a shell pewter keyhole escutcheon,"The pewter keyhole escutcheon has a shell worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_warded_lock_166,a reed wrought iron warded lock,"The wrought iron warded lock has a reed worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_good_warded_lock_167,a rosette bronze fine warded lock,"The bronze fine warded lock has a rosette worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_master_warded_lock_168,a checker brass master warded lock,"The brass master warded lock has a checker worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_warded_key_169,a braided copper warded key,"The copper warded key has a braided worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_ring_key_170,a radiating pewter ring bow key,"The pewter ring bow key has a radiating worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_door_latch_171,a leaf-scroll wrought iron door latch,"The wrought iron door latch has a leaf-scroll worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_gate_dropbar_172,a sunburst bronze gate drop bar,"The bronze gate drop bar has a sunburst worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_door_bar_173,a water-wave brass door bar,"The brass door bar has a water-wave worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_portcullis_pawl_174,a knotted copper winch pawl,"The copper winch pawl has a knotted worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_hasp_175,a flower-head pewter iron hasp,"The pewter iron hasp has a flower-head worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_hook_latch_176,a star wrought iron hook latch,"The wrought iron hook latch has a star worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_strike_plate_177,a bird bronze strike plate,"The bronze strike plate has a bird worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_hinge_pair_178,a vine brass hinge pair,"The brass hinge pair has a vine worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_keyring_179,a geometric copper keyring,"The copper keyring has a geometric worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
renaissance_door_common_escutcheon_180,a cloud pewter keyhole escutcheon,"The pewter keyhole escutcheon has a cloud worked face, rubbed bearing edges, and a plainly accessible working surface. It represents only the behaviour supplied by its fitted mechanical component."
