unique_reference,sdesc,fdesc
renaissance_jewellery_common_devotional_medal_142,a bird ivory devotional medal,The ivory devotional medal is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_devotional_badge_143,a vine pearl devotional badge,The pearl devotional badge is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_prayer_cord_144,a geometric linen prayer cord,The linen prayer cord is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_votive_token_145,a cloud coral votive token,"The coral votive token has a compact cloud face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_scripture_box_146,a shell garnet small scripture box,"The garnet small scripture box has a compact shell face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_offering_bowl_147,a reed silver offering bowl,"The silver offering bowl has a compact reed face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_incense_holder_148,a rosette pewter incense holder,"The pewter incense holder has a compact rosette face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_portable_panel_149,a checker wood small devotional panel,"The wood small devotional panel has a compact checker face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_processional_ornament_150,a braided brass processional ornament,"The brass processional ornament has a compact braided face and carefully finished edges. Its visible fittings are simple and accessible, with no concealed compartment or implied sacred power."
renaissance_jewellery_common_ring_151,a radiating jade ring,The jade ring is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_signet_ring_152,a leaf-scroll quartz ring,The quartz ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_pendant_153,a sunburst faience pendant,The faience pendant is worked into a sunburst pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_bead_necklace_154,a water-wave pewter necklace,The pewter necklace is worked into a water-wave pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_chain_necklace_155,a knotted copper necklace,The copper necklace is worked into a knotted pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_bracelet_156,a flower-head bronze bracelet,The bronze bracelet is worked into a flower-head pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_armlet_157,a star silver armlet,The silver armlet is worked into a star pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_anklet_158,a bird gold anklet,The gold anklet is worked into a bird pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_earrings_159,a vine brass earrings,The brass earrings is worked into a vine pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_brooch_160,a geometric glass brooch,The glass brooch is worked into a geometric pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_pin_161,a cloud bone pin,The bone pin is worked into a cloud pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_hairpin_162,a shell shell hairpin,The shell hairpin is worked into a shell pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_circlet_163,a reed ivory circlet,The ivory circlet is worked into a reed pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_diadem_164,a rosette pearl diadem,The pearl diadem is worked into a rosette pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_waist_chain_165,a checker amber waist chain,The amber waist chain is worked into a checker pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_belt_ornament_166,a braided coral belt ornament,The coral belt ornament is worked into a braided pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_badge_167,a radiating garnet badge,The garnet badge is worked into a radiating pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
renaissance_jewellery_common_temple_ring_168,a leaf-scroll agate temple ring,The agate temple ring is worked into a leaf-scroll pattern with smooth inner surfaces and visible tool marks at the joins. Its fastening is plainly made for ordinary wear and does not conceal a mechanism.
