StableKey	EraAdmissions	Category	Trait	MinimumTraitValue	Difficulty	ProductStableReference	InputMaterial	InputGrams
craft_industrialised_clothing_footwear_uniforms_0132_weatherproof_socks	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0132_weatherproof_socks	linen	94
craft_industrialised_clothing_footwear_uniforms_0133_weatherproof_vest	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0133_weatherproof_vest	wool	134
craft_industrialised_clothing_footwear_uniforms_0134_weatherproof_coat	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0134_weatherproof_coat	leather	175
craft_industrialised_clothing_footwear_uniforms_0135_weatherproof_smock	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0135_weatherproof_smock	cotton	216
craft_industrialised_clothing_footwear_uniforms_0136_service_rag	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0136_service_rag	linen	256
craft_industrialised_clothing_footwear_uniforms_0137_service_apron	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0137_service_apron	wool	297
craft_industrialised_clothing_footwear_uniforms_0138_service_shirt	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0138_service_shirt	leather	338
craft_industrialised_clothing_footwear_uniforms_0139_service_trousers	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0139_service_trousers	cotton	378
craft_industrialised_clothing_footwear_uniforms_0140_service_boots	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0140_service_boots	linen	419
craft_industrialised_clothing_footwear_uniforms_0141_service_dress	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0141_service_dress	wool	460
craft_industrialised_clothing_footwear_uniforms_0142_service_jacket	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0142_service_jacket	leather	501
craft_industrialised_clothing_footwear_uniforms_0143_service_hat	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0143_service_hat	cotton	541
craft_industrialised_clothing_footwear_uniforms_0144_service_gloves	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0144_service_gloves	linen	582
craft_industrialised_clothing_footwear_uniforms_0145_service_scarf	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0145_service_scarf	wool	623
craft_industrialised_clothing_footwear_uniforms_0146_service_skirt	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0146_service_skirt	leather	663
craft_industrialised_clothing_footwear_uniforms_0147_service_socks	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0147_service_socks	cotton	704
craft_industrialised_clothing_footwear_uniforms_0148_service_vest	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0148_service_vest	linen	745
craft_industrialised_clothing_footwear_uniforms_0149_service_coat	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0149_service_coat	wool	785
craft_industrialised_clothing_footwear_uniforms_0150_service_smock	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0150_service_smock	leather	826
craft_industrialised_clothing_footwear_uniforms_0151_precision_rag	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0151_precision_rag	cotton	867
craft_industrialised_clothing_footwear_uniforms_0152_precision_apron	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0152_precision_apron	linen	908
craft_industrialised_clothing_footwear_uniforms_0153_precision_shirt	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0153_precision_shirt	wool	948
craft_industrialised_clothing_footwear_uniforms_0154_precision_trousers	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0154_precision_trousers	leather	989
craft_industrialised_clothing_footwear_uniforms_0155_precision_boots	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0155_precision_boots	cotton	1030
craft_industrialised_clothing_footwear_uniforms_0156_precision_dress	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0156_precision_dress	linen	1070
craft_industrialised_clothing_footwear_uniforms_0157_precision_jacket	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0157_precision_jacket	wool	1111
craft_industrialised_clothing_footwear_uniforms_0158_precision_hat	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0158_precision_hat	leather	1152
craft_industrialised_clothing_footwear_uniforms_0159_precision_gloves	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0159_precision_gloves	cotton	1192
craft_industrialised_clothing_footwear_uniforms_0160_precision_scarf	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0160_precision_scarf	linen	1233
craft_industrialised_clothing_footwear_uniforms_0161_precision_skirt	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0161_precision_skirt	wool	1274
craft_industrialised_clothing_footwear_uniforms_0162_precision_socks	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0162_precision_socks	leather	1314
craft_industrialised_clothing_footwear_uniforms_0163_precision_vest	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0163_precision_vest	cotton	1355
craft_industrialised_clothing_footwear_uniforms_0164_precision_coat	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0164_precision_coat	linen	1396
craft_industrialised_clothing_footwear_uniforms_0165_precision_smock	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0165_precision_smock	wool	1437
craft_industrialised_clothing_footwear_uniforms_0166_economy_rag	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0166_economy_rag	leather	1477
craft_industrialised_clothing_footwear_uniforms_0167_economy_apron	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0167_economy_apron	cotton	1518
craft_industrialised_clothing_footwear_uniforms_0168_economy_shirt	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0168_economy_shirt	linen	1559
craft_industrialised_clothing_footwear_uniforms_0169_economy_trousers	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0169_economy_trousers	wool	1599
craft_industrialised_clothing_footwear_uniforms_0170_economy_boots	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0170_economy_boots	leather	1640
craft_industrialised_clothing_footwear_uniforms_0171_economy_dress	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0171_economy_dress	cotton	1681
craft_industrialised_clothing_footwear_uniforms_0172_economy_jacket	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0172_economy_jacket	linen	1722
craft_industrialised_clothing_footwear_uniforms_0173_economy_hat	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0173_economy_hat	wool	1762
craft_industrialised_clothing_footwear_uniforms_0174_economy_gloves	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0174_economy_gloves	leather	1803
craft_industrialised_clothing_footwear_uniforms_0175_economy_scarf	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0175_economy_scarf	cotton	1844
craft_industrialised_clothing_footwear_uniforms_0176_economy_skirt	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0176_economy_skirt	linen	1884
craft_industrialised_clothing_footwear_uniforms_0177_economy_socks	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0177_economy_socks	wool	1925
craft_industrialised_clothing_footwear_uniforms_0178_economy_vest	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0178_economy_vest	leather	1966
craft_industrialised_clothing_footwear_uniforms_0179_economy_coat	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0179_economy_coat	cotton	2006
craft_industrialised_clothing_footwear_uniforms_0180_economy_smock	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0180_economy_smock	linen	2047
craft_industrialised_clothing_footwear_uniforms_0181_lined_rag	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0181_lined_rag	wool	2088
craft_industrialised_clothing_footwear_uniforms_0182_lined_apron	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0182_lined_apron	leather	2128
craft_industrialised_clothing_footwear_uniforms_0183_lined_shirt	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0183_lined_shirt	cotton	2169
craft_industrialised_clothing_footwear_uniforms_0184_lined_trousers	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0184_lined_trousers	linen	2210
craft_industrialised_clothing_footwear_uniforms_0185_lined_boots	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0185_lined_boots	wool	2251
craft_industrialised_clothing_footwear_uniforms_0186_lined_dress	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0186_lined_dress	leather	2291
craft_industrialised_clothing_footwear_uniforms_0187_lined_jacket	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0187_lined_jacket	cotton	2332
craft_industrialised_clothing_footwear_uniforms_0188_lined_hat	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0188_lined_hat	linen	2373
craft_industrialised_clothing_footwear_uniforms_0189_lined_gloves	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0189_lined_gloves	wool	2413
craft_industrialised_clothing_footwear_uniforms_0190_lined_scarf	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0190_lined_scarf	leather	2454
craft_industrialised_clothing_footwear_uniforms_0191_lined_skirt	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0191_lined_skirt	cotton	2495
craft_industrialised_clothing_footwear_uniforms_0192_lined_socks	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0192_lined_socks	linen	2536
craft_industrialised_clothing_footwear_uniforms_0193_lined_vest	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0193_lined_vest	wool	2576
craft_industrialised_clothing_footwear_uniforms_0194_lined_coat	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0194_lined_coat	leather	2617
craft_industrialised_clothing_footwear_uniforms_0195_lined_smock	industrial;modern;nuclear;information	Clothing, footwear and uniforms	Labouring	0	Normal	industrialised_clothing_footwear_uniforms_0195_lined_smock	cotton	2658
